year,month,day,gender,death,state,causes
1988,12,21,M,4803,arunachal pradesh,homicide
1988,12,22,F,4465,arunachal pradesh,homicide
1988,12,22,M,4563,arunachal pradesh,homicide
1988,12,23,F,3883,arunachal pradesh,homicide
1988,12,23,M,4069,arunachal pradesh,homicide
1988,12,24,F,3858,arunachal pradesh,homicide
1988,12,24,M,4116,arunachal pradesh,homicide
1988,12,25,F,3846,arunachal pradesh,homicide
1988,12,25,M,4014,arunachal pradesh,homicide
1988,12,26,F,4287,arunachal pradesh,homicide
1988,12,26,M,4624,arunachal pradesh,homicide
1988,12,27,F,4904,arunachal pradesh,homicide
1988,12,27,M,5020,arunachal pradesh,homicide
1988,12,28,F,4979,arunachal pradesh,homicide
1988,12,28,M,5211,arunachal pradesh,homicide
1988,12,29,F,5097,west bengal,homicide
1988,12,29,M,5316,west bengal,homicide
1988,12,30,F,4168,west bengal,homicide
1988,12,30,M,4319,west bengal,homicide
1988,12,31,F,3836,west bengal,homicide
1988,12,31,M,4202,west bengal,homicide
1989,1,1,F,4016,west bengal,homicide
1989,1,1,M,4205,west bengal,homicide
1989,1,2,F,4245,west bengal,homicide
1989,1,2,M,4610,west bengal,homicide
1989,1,3,F,4522,west bengal,homicide
1989,1,3,M,4829,west bengal,homicide
1989,1,4,F,4612,west bengal,homicide
1989,1,4,M,4817,west bengal,homicide
1989,1,5,F,4689,west bengal,homicide
1989,1,5,M,4897,west bengal,homicide
1989,1,6,F,4117,west bengal,homicide
1989,1,6,M,4453,west bengal,homicide
1989,1,7,F,3861,west bengal,homicide
1989,1,7,M,4152,west bengal,homicide
1989,1,8,F,4704,west bengal,homicide
1989,1,8,M,4820,west bengal,homicide
1989,1,9,F,4535,west bengal,homicide
1989,1,9,M,4775,west bengal,homicide
1989,1,10,F,4548,sikkim,homicide
1989,1,10,M,4868,sikkim,homicide
1989,1,11,F,4590,sikkim,homicide
1989,1,11,M,4819,sikkim,homicide
1989,1,12,F,4757,sikkim,homicide
1989,1,12,M,4913,sikkim,homicide
1989,1,13,F,4212,sikkim,homicide
1989,1,13,M,4437,sikkim,natural
1989,1,14,F,4039,sikkim,natural
1989,1,14,M,4134,sikkim,natural
1989,1,15,F,4626,sikkim,natural
1989,1,15,M,4928,sikkim,natural
1989,1,16,F,4697,sikkim,natural
1989,1,16,M,5108,sikkim,natural
1989,1,17,F,4655,sikkim,natural
1989,1,17,M,4858,sikkim,natural
1989,1,18,F,4664,uttarakandh,natural
1989,1,18,M,4831,uttarakandh,natural
1989,1,19,F,4765,uttarakandh,natural
1989,1,19,M,5110,uttarakandh,natural
1989,1,20,F,4082,uttarakandh,natural
1989,1,20,M,4396,uttarakandh,natural
1989,1,21,F,3888,uttarakandh,natural
1989,1,21,M,4131,uttarakandh,natural
1989,1,22,F,4732,uttarakandh,natural
1989,1,22,M,4973,uttarakandh,natural
1989,1,23,F,4741,uttarakandh,natural
1989,1,23,M,5053,uttarakandh,natural
1989,1,24,F,4657,uttarakandh,natural
1989,1,24,M,4899,uttarakandh,natural
1989,1,25,F,4680,uttarakandh,natural
1989,1,25,M,4976,uttarakandh,natural
1989,1,26,F,4758,uttarakandh,natural
1989,1,26,M,5051,uttarakandh,natural
1989,1,27,F,4041,uttarakandh,accident
1989,1,27,M,4331,uttarakandh,accident
1989,1,28,F,4034,uttarakandh,accident
1989,1,28,M,4201,uttarakandh,accident
1989,1,29,F,4768,uttarakandh,accident
1989,1,29,M,4964,uttarakandh,accident
1989,1,30,F,4545,uttarakandh,accident
1989,1,30,M,4975,madya pradesh,accident
1989,1,31,F,4767,madya pradesh,accident
1989,1,31,M,4809,madya pradesh,accident
1989,2,1,F,4487,madya pradesh,suicide
1989,2,1,M,4848,madya pradesh,suicide
1989,2,2,F,4810,madya pradesh,suicide
1989,2,2,M,5085,madya pradesh,suicide
1989,2,3,F,4116,madya pradesh,suicide
1989,2,3,M,4472,madya pradesh,suicide
1989,2,4,F,3967,madya pradesh,suicide
1989,2,4,M,4226,madya pradesh,suicide
1989,2,5,F,4733,madya pradesh,suicide
1989,2,5,M,4829,madya pradesh,suicide
1989,2,6,F,4801,madya pradesh,suicide
1989,2,6,M,5034,madya pradesh,suicide
1989,2,7,F,4682,madya pradesh,suicide
1989,2,7,M,4960,madya pradesh,suicide
1989,2,8,F,4604,madya pradesh,suicide
1989,2,8,M,4973,madya pradesh,suicide
1989,2,9,F,4740,madya pradesh,suicide
1989,2,9,M,4935,madya pradesh,suicide
1989,2,10,F,4160,madya pradesh,suicide
1989,2,10,M,4416,madya pradesh,suicide
1989,2,11,F,4074,madya pradesh,suicide
1989,2,11,M,4120,madya pradesh,suicide
1989,2,12,F,4730,madya pradesh,suicide
1989,2,12,M,4933,madya pradesh,suicide
1989,2,13,F,4725,madya pradesh,homicide
1989,2,13,M,4938,madya pradesh,homicide
1989,2,14,F,4872,madya pradesh,homicide
1989,2,14,M,5166,madya pradesh,homicide
1989,2,15,F,4709,madya pradesh,homicide
1989,2,15,M,5016,madya pradesh,homicide
1989,2,16,F,4782,madya pradesh,homicide
1989,2,16,M,5041,madya pradesh,homicide
1989,2,17,F,4172,madya pradesh,homicide
1989,2,17,M,4244,madya pradesh,homicide
1989,2,18,F,4043,madya pradesh,homicide
1989,2,18,M,4152,madya pradesh,homicide
1989,2,19,F,4525,madya pradesh,homicide
1989,2,19,M,4754,madya pradesh,homicide
1989,2,20,F,4962,madya pradesh,homicide
1989,2,20,M,5090,madya pradesh,homicide
1989,2,21,F,4764,madya pradesh,homicide
1989,2,21,M,5012,madya pradesh,homicide
1989,2,22,F,4701,madya pradesh,homicide
1989,2,22,M,4996,madya pradesh,homicide
1989,2,23,F,4891,madya pradesh,homicide
1989,2,23,M,5209,madya pradesh,homicide
1989,2,24,F,4153,madya pradesh,homicide
1989,2,24,M,4472,madya pradesh,homicide
1989,2,25,F,4050,madya pradesh,homicide
1989,2,25,M,4209,madya pradesh,homicide
1989,2,26,F,4627,madya pradesh,homicide
1989,2,26,M,4940,madya pradesh,homicide
1989,2,27,F,4849,madya pradesh,homicide
1989,2,27,M,4902,madya pradesh,homicide
1989,2,28,F,4740,madya pradesh,homicide
1989,2,28,M,4922,madya pradesh,homicide
1989,3,1,F,4776,madya pradesh,homicide
1989,3,1,M,5038,madya pradesh,homicide
1989,3,2,F,4839,madya pradesh,homicide
1989,3,2,M,4914,madya pradesh,homicide
1989,3,3,F,4217,madya pradesh,homicide
1989,3,3,M,4514,madya pradesh,homicide
1989,3,4,F,3967,madya pradesh,homicide
1989,3,4,M,4261,madya pradesh,homicide
1989,3,5,F,4737,madya pradesh,homicide
1989,3,5,M,4960,madya pradesh,homicide
1989,3,6,F,4640,madya pradesh,homicide
1989,3,6,M,5027,madya pradesh,homicide
1989,3,7,F,4657,madya pradesh,homicide
1989,3,7,M,4946,kerala,homicide
1989,3,8,F,4704,kerala,homicide
1989,3,8,M,5075,kerala,homicide
1989,3,9,F,4758,kerala,homicide
1989,3,9,M,5059,kerala,homicide
1989,3,10,F,4113,kerala,homicide
1989,3,10,M,4418,kerala,homicide
1989,3,11,F,3880,kerala,natural
1989,3,11,M,4050,kerala,natural
1989,3,12,F,4769,kerala,natural
1989,3,12,M,4855,kerala,natural
1989,3,13,F,4668,kerala,natural
1989,3,13,M,4901,kerala,natural
1989,3,14,F,4685,kerala,natural
1989,3,14,M,4944,kerala,natural
1989,3,15,F,4599,kerala,natural
1989,3,15,M,4951,kerala,natural
1989,3,16,F,4695,kerala,natural
1989,3,16,M,4981,kerala,natural
1989,3,17,F,4195,kerala,natural
1989,3,17,M,4338,kerala,natural
1989,3,18,F,3885,kerala,natural
1989,3,18,M,4306,kerala,natural
1989,3,19,F,4729,kerala,natural
1989,3,19,M,4972,kerala,natural
1989,3,20,F,4864,kerala,natural
1989,3,20,M,5246,kerala,natural
1989,3,21,F,4700,kerala,natural
1989,3,21,M,5004,kerala,natural
1989,3,22,F,4563,kerala,natural
1989,3,22,M,5034,kerala,natural
1989,3,23,F,4719,kerala,natural
1989,3,23,M,5060,kerala,natural
1989,3,24,F,4179,kerala,natural
1989,3,24,M,4384,kerala,accident
1989,3,25,F,4020,kerala,accident
1989,3,25,M,4036,kerala,accident
1989,3,26,F,4553,kerala,accident
1989,3,26,M,4961,kerala,accident
1989,3,27,F,4761,kerala,accident
1989,3,27,M,5176,kerala,accident
1989,3,28,F,4790,kerala,accident
1989,3,28,M,5035,kerala,accident
1989,3,29,F,4646,kerala,accident
1989,3,29,M,4976,kerala,accident
1989,3,30,F,4844,kerala,accident
1989,3,30,M,5012,kerala,accident
1989,3,31,F,4212,kerala,accident
1989,3,31,M,4260,kerala,accident
1989,4,1,F,4049,kerala,accident
1989,4,1,M,4077,kerala,accident
1989,4,2,F,4509,kerala,accident
1989,4,2,M,4897,kerala,accident
1989,4,3,F,4589,kerala,accident
1989,4,3,M,5003,kerala,suicide
1989,4,4,F,4691,kerala,suicide
1989,4,4,M,4836,kerala,suicide
1989,4,5,F,4697,kerala,suicide
1989,4,5,M,4820,kerala,suicide
1989,4,6,F,4628,kerala,suicide
1989,4,6,M,4977,kerala,suicide
1989,4,7,F,3979,kerala,suicide
1989,4,7,M,4151,kerala,suicide
1989,4,8,F,3792,kerala,suicide
1989,4,8,M,4049,kerala,suicide
1989,4,9,F,4743,kerala,suicide
1989,4,9,M,4904,kerala,suicide
1989,4,10,F,4765,kerala,suicide
1989,4,10,M,4924,kerala,suicide
1989,4,11,F,4609,kerala,suicide
1989,4,11,M,4891,kerala,suicide
1989,4,12,F,4757,kerala,suicide
1989,4,12,M,4835,kerala,suicide
1989,4,13,F,4310,kerala,suicide
1989,4,13,M,4760,kerala,suicide
1989,4,14,F,4089,kerala,suicide
1989,4,14,M,4118,kerala,suicide
1989,4,15,F,3697,kerala,suicide
1989,4,15,M,3918,kerala,suicide
1989,4,16,F,4643,kerala,suicide
1989,4,16,M,4706,kerala,suicide
1989,4,17,F,4750,kerala,suicide
1989,4,17,M,5027,kerala,suicide
1989,4,18,F,4592,kerala,suicide
1989,4,18,M,4903,kerala,suicide
1989,4,19,F,4469,kerala,suicide
1989,4,19,M,4779,kerala,suicide
1989,4,20,F,4806,kerala,suicide
1989,4,20,M,4823,kerala,suicide
1989,4,21,F,3974,kerala,suicide
1989,4,21,M,4223,kerala,suicide
1989,4,22,F,3823,kerala,suicide
1989,4,22,M,4098,kerala,homicide
1989,4,23,F,4580,kerala,homicide
1989,4,23,M,4954,kerala,homicide
1989,4,24,F,4711,kerala,homicide
1989,4,24,M,5131,kerala,homicide
1989,4,25,F,4801,kerala,homicide
1989,4,25,M,4834,kerala,homicide
1989,4,26,F,4522,kerala,homicide
1989,4,26,M,4813,kerala,homicide
1989,4,27,F,4589,kerala,homicide
1989,4,27,M,4975,kerala,homicide
1989,4,28,F,3761,kerala,homicide
1989,4,28,M,4192,kerala,homicide
1989,4,29,F,3555,andra pradesh,homicide
1989,4,29,M,3942,andra pradesh,homicide
1989,4,30,F,4532,andra pradesh,homicide
1989,4,30,M,4986,andra pradesh,homicide
1989,5,1,F,4899,andra pradesh,homicide
1989,5,1,M,5197,andra pradesh,homicide
1989,5,2,F,4746,andra pradesh,homicide
1989,5,2,M,4872,andra pradesh,homicide
1989,5,3,F,4673,andra pradesh,homicide
1989,5,3,M,4882,andra pradesh,homicide
1989,5,4,F,4629,andra pradesh,homicide
1989,5,4,M,4954,andra pradesh,homicide
1989,5,5,F,3933,andra pradesh,homicide
1989,5,5,M,4231,andra pradesh,homicide
1989,5,6,F,3850,andra pradesh,homicide
1989,5,6,M,4059,andra pradesh,natural
1989,5,7,F,4683,andra pradesh,natural
1989,5,7,M,5069,andra pradesh,natural
1989,5,8,F,4943,andra pradesh,natural
1989,5,8,M,5064,andra pradesh,natural
1989,5,9,F,4696,andra pradesh,natural
1989,5,9,M,5026,andra pradesh,natural
1989,5,10,F,4798,andra pradesh,natural
1989,5,10,M,4980,andra pradesh,natural
1989,5,11,F,4799,andra pradesh,natural
1989,5,11,M,5055,andra pradesh,natural
1989,5,12,F,4080,andra pradesh,natural
1989,5,12,M,4194,andra pradesh,natural
1989,5,13,F,3869,andra pradesh,natural
1989,5,13,M,4200,andra pradesh,natural
1989,5,14,F,4566,andra pradesh,natural
1989,5,14,M,4916,andra pradesh,natural
1989,5,15,F,4805,andra pradesh,natural
1989,5,15,M,4974,andra pradesh,natural
1989,5,16,F,4632,andra pradesh,natural
1989,5,16,M,4907,andra pradesh,natural
1989,5,17,F,4613,andra pradesh,accident
1989,5,17,M,4788,andra pradesh,accident
1989,5,18,F,4655,andra pradesh,accident
1989,5,18,M,4883,andra pradesh,accident
1989,5,19,F,4082,andra pradesh,accident
1989,5,19,M,4268,andra pradesh,accident
1989,5,20,F,3981,andra pradesh,accident
1989,5,20,M,4100,andra pradesh,accident
1989,5,21,F,4727,andra pradesh,accident
1989,5,21,M,5010,andra pradesh,accident
1989,5,22,F,4674,andra pradesh,accident
1989,5,22,M,5098,andra pradesh,accident
1989,5,23,F,4693,andra pradesh,accident
1989,5,23,M,5088,andra pradesh,accident
1989,5,24,F,4716,andra pradesh,accident
1989,5,24,M,5029,andra pradesh,accident
1989,5,25,F,4816,andra pradesh,accident
1989,5,25,M,5042,andra pradesh,accident
1989,5,26,F,4063,andra pradesh,accident
1989,5,26,M,4301,andra pradesh,accident
1989,5,27,F,3899,andra pradesh,accident
1989,5,27,M,4046,andra pradesh,accident
1989,5,28,F,4113,andra pradesh,accident
1989,5,28,M,4281,andra pradesh,accident
1989,5,29,F,4829,andra pradesh,accident
1989,5,29,M,5006,andra pradesh,accident
1989,5,30,F,4848,andra pradesh,accident
1989,5,30,M,5006,andra pradesh,accident
1989,5,31,F,4720,andra pradesh,accident
1989,5,31,M,5003,andra pradesh,accident
1989,6,1,F,4821,andra pradesh,accident
1989,6,1,M,5066,andra pradesh,accident
1989,6,2,F,4196,andra pradesh,accident
1989,6,2,M,4353,andra pradesh,accident
1989,6,3,F,3935,andra pradesh,accident
1989,6,3,M,4255,andra pradesh,accident
1989,6,4,F,4771,andra pradesh,accident
1989,6,4,M,5000,andra pradesh,accident
1989,6,5,F,4795,andra pradesh,accident
1989,6,5,M,5056,andra pradesh,accident
1989,6,6,F,4723,andra pradesh,accident
1989,6,6,M,5118,andra pradesh,accident
1989,6,7,F,4846,andra pradesh,accident
1989,6,7,M,4876,andra pradesh,accident
1989,6,8,F,4598,andra pradesh,accident
1989,6,8,M,4991,andra pradesh,accident
1989,6,9,F,4037,andra pradesh,accident
1989,6,9,M,4294,andra pradesh,accident
1989,6,10,F,3975,goa,accident
1989,6,10,M,4334,goa,accident
1989,6,11,F,4643,goa,accident
1989,6,11,M,4960,goa,accident
1989,6,12,F,4782,goa,suicide
1989,6,12,M,5038,goa,suicide
1989,6,13,F,4642,goa,suicide
1989,6,13,M,4904,goa,suicide
1989,6,14,F,4708,goa,suicide
1989,6,14,M,5090,goa,suicide
1989,6,15,F,4800,goa,suicide
1989,6,15,M,5015,goa,suicide
1989,6,16,F,4233,goa,suicide
1989,6,16,M,4428,goa,suicide
1989,6,17,F,4000,goa,suicide
1989,6,17,M,4175,goa,suicide
1989,6,18,F,4668,goa,suicide
1989,6,18,M,5064,goa,suicide
1989,6,19,F,4907,goa,suicide
1989,6,19,M,5107,goa,suicide
1989,6,20,F,4972,goa,suicide
1989,6,20,M,5119,goa,suicide
1989,6,21,F,4753,goa,suicide
1989,6,21,M,5015,goa,suicide
1989,6,22,F,4837,goa,suicide
1989,6,22,M,5170,goa,suicide
1989,6,23,F,4065,goa,suicide
1989,6,23,M,4420,goa,suicide
1989,6,24,F,3937,goa,suicide
1989,6,24,M,4195,goa,suicide
1989,6,25,F,4649,punjab,suicide
1989,6,25,M,4923,punjab,suicide
1989,6,26,F,4974,punjab,suicide
1989,6,26,M,5142,punjab,suicide
1989,6,27,F,4913,punjab,suicide
1989,6,27,M,5168,punjab,suicide
1989,6,28,F,4942,punjab,suicide
1989,6,28,M,5144,punjab,suicide
1989,6,29,F,4993,punjab,suicide
1989,6,29,M,5260,punjab,suicide
1989,6,30,F,4295,punjab,homicide
1989,6,30,M,4628,punjab,homicide
1989,7,1,F,4218,punjab,homicide
1989,7,1,M,4345,punjab,homicide
1989,7,2,F,4929,punjab,homicide
1989,7,2,M,5146,punjab,homicide
1989,7,3,F,5010,punjab,homicide
1989,7,3,M,5506,punjab,homicide
1989,7,4,F,4256,punjab,homicide
1989,7,4,M,4452,punjab,homicide
1989,7,5,F,4781,odisha,homicide
1989,7,5,M,5165,odisha,homicide
1989,7,6,F,4996,odisha,homicide
1989,7,6,M,5357,odisha,homicide
1989,7,7,F,4309,odisha,homicide
1989,7,7,M,4708,odisha,homicide
1989,7,8,F,4243,odisha,homicide
1989,7,8,M,4381,odisha,homicide
1989,7,9,F,5117,odisha,homicide
1989,7,9,M,5438,odisha,homicide
1989,7,10,F,5229,odisha,homicide
1989,7,10,M,5564,odisha,homicide
1989,7,11,F,5104,odisha,homicide
1989,7,11,M,5264,odisha,homicide
1989,7,12,F,5150,odisha,homicide
1989,7,12,M,5579,odisha,homicide
1989,7,13,F,5212,odisha,homicide
1989,7,13,M,5498,odisha,homicide
1989,7,14,F,4514,odisha,homicide
1989,7,14,M,4830,odisha,homicide
1989,7,15,F,4354,odisha,homicide
1989,7,15,M,4658,odisha,homicide
1989,7,16,F,5101,odisha,homicide
1989,7,16,M,5380,odisha,homicide
1989,7,17,F,5282,odisha,homicide
1989,7,17,M,5545,odisha,homicide
1989,7,18,F,5126,odisha,homicide
1989,7,18,M,5405,odisha,homicide
1989,7,19,F,5176,odisha,homicide
1989,7,19,M,5280,odisha,homicide
1989,7,20,F,5196,odisha,natural
1989,7,20,M,5472,odisha,natural
1989,7,21,F,4502,odisha,natural
1989,7,21,M,4646,odisha,natural
1989,7,22,F,4314,odisha,natural
1989,7,22,M,4559,odisha,natural
1989,7,23,F,5101,madya pradesh,natural
1989,7,23,M,5504,madya pradesh,natural
1989,7,24,F,5255,madya pradesh,natural
1989,7,24,M,5596,madya pradesh,natural
1989,7,25,F,5296,madya pradesh,natural
1989,7,25,M,5441,madya pradesh,natural
1989,7,26,F,5095,madya pradesh,natural
1989,7,26,M,5568,madya pradesh,natural
1989,7,27,F,5226,madya pradesh,natural
1989,7,27,M,5574,madya pradesh,natural
1989,7,28,F,4599,madya pradesh,natural
1989,7,28,M,4819,madya pradesh,natural
1989,7,29,F,4468,madya pradesh,natural
1989,7,29,M,4426,madya pradesh,natural
1989,7,30,F,5210,madya pradesh,natural
1989,7,30,M,5324,madya pradesh,natural
1989,7,31,F,5265,madya pradesh,natural
1989,7,31,M,5577,madya pradesh,natural
1989,8,1,F,5320,madya pradesh,natural
1989,8,1,M,5556,madya pradesh,natural
1989,8,2,F,5217,madya pradesh,natural
1989,8,2,M,5475,madya pradesh,natural
1989,8,3,F,5260,madya pradesh,natural
1989,8,3,M,5537,madya pradesh,natural
1989,8,4,F,4649,madya pradesh,natural
1989,8,4,M,4778,madya pradesh,natural
1989,8,5,F,4335,madya pradesh,natural
1989,8,5,M,4552,madya pradesh,natural
1989,8,6,F,5276,madya pradesh,natural
1989,8,6,M,5377,madya pradesh,natural
1989,8,7,F,5220,madya pradesh,accident
1989,8,7,M,5633,madya pradesh,accident
1989,8,8,F,5298,madya pradesh,accident
1989,8,8,M,5532,madya pradesh,accident
1989,8,9,F,5044,madya pradesh,accident
1989,8,9,M,5526,madya pradesh,accident
1989,8,10,F,5234,madya pradesh,accident
1989,8,10,M,5600,madya pradesh,accident
1989,8,11,F,4583,madya pradesh,accident
1989,8,11,M,4703,madya pradesh,accident
1989,8,12,F,4357,madya pradesh,accident
1989,8,12,M,4364,madya pradesh,accident
1989,8,13,F,5081,madya pradesh,accident
1989,8,13,M,5015,madya pradesh,accident
1989,8,14,F,5392,madya pradesh,accident
1989,8,14,M,5542,madya pradesh,accident
1989,8,15,F,5083,madya pradesh,accident
1989,8,15,M,5407,madya pradesh,accident
1989,8,16,F,5113,madya pradesh,accident
1989,8,16,M,5273,madya pradesh,accident
1989,8,17,F,5176,madya pradesh,accident
1989,8,17,M,5222,madya pradesh,accident
1989,8,18,F,4584,odisha,accident
1989,8,18,M,4657,odisha,accident
1989,8,19,F,4475,odisha,accident
1989,8,19,M,4721,odisha,accident
1989,8,20,F,5319,odisha,accident
1989,8,20,M,5341,odisha,accident
1989,8,21,F,5369,odisha,accident
1989,8,21,M,5541,odisha,accident
1989,8,22,F,5142,odisha,suicide
1989,8,22,M,5423,odisha,suicide
1989,8,23,F,5193,odisha,suicide
1989,8,23,M,5507,odisha,suicide
1989,8,24,F,5181,odisha,suicide
1989,8,24,M,5390,odisha,suicide
1989,8,25,F,4564,odisha,suicide
1989,8,25,M,4761,odisha,suicide
1989,8,26,F,4329,odisha,suicide
1989,8,26,M,4595,odisha,suicide
1989,8,27,F,5135,odisha,suicide
1989,8,27,M,5442,odisha,suicide
1989,8,28,F,5444,odisha,suicide
1989,8,28,M,5605,odisha,suicide
1989,8,29,F,5001,odisha,suicide
1989,8,29,M,5533,odisha,suicide
1989,8,30,F,5111,odisha,suicide
1989,8,30,M,5535,odisha,suicide
1989,8,31,F,5393,odisha,suicide
1989,8,31,M,5480,odisha,suicide
1989,9,1,F,4432,tirpura,suicide
1989,9,1,M,4692,tirpura,suicide
1989,9,2,F,4167,tirpura,suicide
1989,9,2,M,4571,tirpura,suicide
1989,9,3,F,4415,tirpura,suicide
1989,9,3,M,4576,tirpura,suicide
1989,9,4,F,5137,tirpura,suicide
1989,9,4,M,5357,tirpura,suicide
1989,9,5,F,5307,tirpura,suicide
1989,9,5,M,5719,tirpura,suicide
1989,9,6,F,5247,tirpura,suicide
1989,9,6,M,5549,tirpura,homicide
1989,9,7,F,5160,tirpura,homicide
1989,9,7,M,5581,tirpura,homicide
1989,9,8,F,4559,tirpura,homicide
1989,9,8,M,4601,tirpura,homicide
1989,9,9,F,4446,tirpura,homicide
1989,9,9,M,4524,tirpura,homicide
1989,9,10,F,5199,tirpura,homicide
1989,9,10,M,5378,tirpura,homicide
1989,9,11,F,5361,tirpura,homicide
1989,9,11,M,5720,tirpura,homicide
1989,9,12,F,5118,tirpura,homicide
1989,9,12,M,5480,tirpura,homicide
1989,9,13,F,5310,tirpura,homicide
1989,9,13,M,5375,tirpura,homicide
1989,9,14,F,5387,tirpura,homicide
1989,9,14,M,5607,tirpura,homicide
1989,9,15,F,4608,tirpura,homicide
1989,9,15,M,4760,tirpura,homicide
1989,9,16,F,4456,tirpura,homicide
1989,9,16,M,4769,tirpura,homicide
1989,9,17,F,5396,tirpura,homicide
1989,9,17,M,5408,tirpura,homicide
1989,9,18,F,5493,tirpura,homicide
1989,9,18,M,5692,tirpura,homicide
1989,9,19,F,5474,tirpura,homicide
1989,9,19,M,5569,tirpura,homicide
1989,9,20,F,5228,tirpura,homicide
1989,9,20,M,5471,tirpura,homicide
1989,9,21,F,5303,tirpura,homicide
1989,9,21,M,5608,tirpura,homicide
1989,9,22,F,4568,tirpura,homicide
1989,9,22,M,4815,tirpura,homicide
1989,9,23,F,4432,tirpura,homicide
1989,9,23,M,4709,tirpura,homicide
1989,9,24,F,5308,tirpura,homicide
1989,9,24,M,5646,tirpura,homicide
1989,9,25,F,5470,tirpura,homicide
1989,9,25,M,5591,tirpura,homicide
1989,9,26,F,5304,tirpura,homicide
1989,9,26,M,5503,tirpura,homicide
1989,9,27,F,5394,tirpura,homicide
1989,9,27,M,5619,tirpura,homicide
1989,9,28,F,5379,tirpura,homicide
1989,9,28,M,5536,tirpura,homicide
1989,9,29,F,4689,tirpura,homicide
1989,9,29,M,4853,tirpura,homicide
1989,9,30,F,4505,tirpura,homicide
1989,9,30,M,4607,tirpura,homicide
1989,10,1,F,5083,tirpura,homicide
1989,10,1,M,5392,tirpura,natural
1989,10,2,F,5271,tirpura,natural
1989,10,2,M,5640,tirpura,natural
1989,10,3,F,5145,tirpura,natural
1989,10,3,M,5452,tirpura,natural
1989,10,4,F,5041,tirpura,natural
1989,10,4,M,5273,tirpura,natural
1989,10,5,F,5176,tirpura,natural
1989,10,5,M,5424,tirpura,natural
1989,10,6,F,4484,tirpura,natural
1989,10,6,M,4654,tirpura,natural
1989,10,7,F,4148,tirpura,natural
1989,10,7,M,4470,tirpura,natural
1989,10,8,F,4868,tirpura,natural
1989,10,8,M,5175,tirpura,natural
1989,10,9,F,4994,tirpura,natural
1989,10,9,M,5356,tirpura,natural
1989,10,10,F,4994,tirpura,natural
1989,10,10,M,5205,tirpura,natural
1989,10,11,F,4917,tirpura,natural
1989,10,11,M,5189,tirpura,natural
1989,10,12,F,5067,tirpura,natural
1989,10,12,M,5354,tirpura,natural
1989,10,13,F,4419,tirpura,natural
1989,10,13,M,4545,tirpura,natural
1989,10,14,F,4208,tirpura,natural
1989,10,14,M,4274,tirpura,natural
1989,10,15,F,5004,tirpura,natural
1989,10,15,M,5160,tirpura,natural
1989,10,16,F,5075,tirpura,natural
1989,10,16,M,5181,tirpura,natural
1989,10,17,F,4843,tirpura,natural
1989,10,17,M,5164,tirpura,natural
1989,10,18,F,4791,tirpura,natural
1989,10,18,M,4983,tirpura,natural
1989,10,19,F,4967,tirpura,natural
1989,10,19,M,5266,tirpura,natural
1989,10,20,F,4298,tirpura,natural
1989,10,20,M,4393,tirpura,natural
1989,10,21,F,4270,tirpura,natural
1989,10,21,M,4384,tirpura,natural
1989,10,22,F,4805,tirpura,natural
1989,10,22,M,5441,tirpura,accident
1989,10,23,F,4921,tirpura,accident
1989,10,23,M,5276,tirpura,accident
1989,10,24,F,4861,tirpura,accident
1989,10,24,M,5123,tirpura,accident
1989,10,25,F,4714,nagaland,accident
1989,10,25,M,5192,nagaland,accident
1989,10,26,F,4860,nagaland,accident
1989,10,26,M,5127,nagaland,accident
1989,10,27,F,4244,nagaland,accident
1989,10,27,M,4329,nagaland,accident
1989,10,28,F,4222,nagaland,accident
1989,10,28,M,4376,nagaland,accident
1989,10,29,F,4841,nagaland,accident
1989,10,29,M,5079,nagaland,accident
1989,10,30,F,5102,nagaland,accident
1989,10,30,M,5400,nagaland,accident
1989,10,31,F,4656,nagaland,accident
1989,10,31,M,5028,nagaland,accident
1989,11,1,F,4905,nagaland,suicide
1989,11,1,M,5014,nagaland,suicide
1989,11,2,F,4965,nagaland,suicide
1989,11,2,M,5209,nagaland,suicide
1989,11,3,F,4219,punjab,suicide
1989,11,3,M,4411,punjab,suicide
1989,11,4,F,3989,punjab,suicide
1989,11,4,M,4263,punjab,suicide
1989,11,5,F,4919,punjab,suicide
1989,11,5,M,5137,punjab,suicide
1989,11,6,F,5027,punjab,suicide
1989,11,6,M,5249,punjab,suicide
1989,11,7,F,4853,punjab,suicide
1989,11,7,M,5113,punjab,suicide
1989,11,8,F,4930,punjab,suicide
1989,11,8,M,5178,punjab,suicide
1989,11,9,F,5001,punjab,suicide
1989,11,9,M,5101,punjab,homicide
1989,11,10,F,4296,punjab,homicide
1989,11,10,M,4503,punjab,homicide
1989,11,11,F,4290,punjab,homicide
1989,11,11,M,4470,punjab,homicide
1989,11,12,F,4962,punjab,homicide
1989,11,12,M,4932,punjab,homicide
1989,11,13,F,5168,goa,homicide
1989,11,13,M,5283,goa,homicide
1989,11,14,F,4942,goa,homicide
1989,11,14,M,5208,goa,homicide
1989,11,15,F,4986,goa,homicide
1989,11,15,M,5195,goa,homicide
1989,11,16,F,5045,goa,homicide
1989,11,16,M,5227,goa,homicide
1989,11,17,F,4296,goa,homicide
1989,11,17,M,4400,goa,homicide
1989,11,18,F,4075,goa,homicide
1989,11,18,M,4324,goa,homicide
1989,11,19,F,5228,goa,homicide
1989,11,19,M,5127,goa,homicide
1989,11,20,F,5229,goa,homicide
